case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case451,cases_floorfrontR_lhs_500\case451\case451.key,2000395,3370905,-2712.48575000,-293.30607500,318.15240000,-2712.44945030,-293.32963686,300.65245351,-7.21410636,4.68262092,3477.89313348,3477.90376781,1.09283367,0.0109283367,5.6881992460E-05,0.14168834,147.01270798,0,aluminum_rigid,70000.0,0.3300,91.89878952,0.0110140463,0.7803063784,0.5039848064,0.6856673375,0.0094458894,0.4083686333,0.2838796548
case452,cases_floorfrontR_lhs_500\case452\case452.key,2000395,3368295,-2219.78150000,-608.14240000,291.38212500,-2219.17135055,-610.37254319,274.03553516,-160.93658291,588.23559747,4575.43788565,4615.90224629,1.11255824,0.0111255824,5.7908656525E-05,7.59212665,105.30122640,1,titanium_rigid,110000.0,0.3400,85.69917914,0.4710960657,0.0216346501,0.8324968235,0.7251164851,0.5061417764,0.2925034067,0.3622917213
case453,cases_floorfrontR_lhs_500\case453\case453.key,2000395,3367291,-2632.19925000,-605.17645000,299.91052500,-2632.82775436,-600.75275317,282.99054011,97.67412496,-687.47449553,2629.48807523,2719.62662042,0.82570801,0.0082570801,4.2978101876E-05,14.79262091,278.08627723,1,titanium_rigid,110000.0,0.3400,81.78177859,0.0859847311,0.0287818001,0.2850889467,0.1514160183,0.9861747277,0.7724618812,0.3354215399
case454,cases_floorfrontR_lhs_500\case454\case454.key,2000395,3377345,-2694.41650000,-426.36187500,300.70885000,-2691.85905291,-428.05376659,283.47960256,-584.77723267,386.86222878,3939.58165205,4001.49102075,0.96696445,0.0096696445,5.0330499773E-05,10.09174864,146.51317706,2,steel_rigid,210000.0,0.3000,110.69691634,0.0278869209,0.4596773222,0.6551314976,0.4339289058,0.6727832424,0.4069810474,0.8407410314
case455,cases_floorfrontR_lhs_500\case455\case455.key,2000395,3081224,-2686.85350000,-590.79052500,302.06585000,-2686.86964207,-592.23223178,284.62534482,4.78194038,427.09243649,5166.59000742,5184.21480275,0.86037654,0.0086037654,4.4782598878E-05,4.72586481,89.35851462,2,steel_rigid,210000.0,0.3000,106.39776192,0.0349491703,0.0634480495,0.9965546037,0.2207530789,0.3150576539,0.2482180962,0.7525979253
case456,cases_floorfrontR_lhs_500\case456\case456.key,2000395,3377036,-2114.76200000,-320.75977500,298.70580000,-2115.03167496,-321.10066875,281.21119892,34.70824371,43.87438628,2251.62501785,2252.31988069,0.98027623,0.0098027623,5.1023377790E-05,1.42325692,51.65310802,0,aluminum_rigid,70000.0,0.3300,196.73862215,0.5691621644,0.7141502700,0.1501890479,0.4605524607,0.0948837949,0.1434808556,0.2192683087
case457,cases_floorfrontR_lhs_500\case457\case457.key,2000395,3368635,-2136.94050000,-531.91167500,296.58345000,-2137.53120152,-531.91341389,279.09342231,95.11961019,0.28001024,2816.38790769,2817.99373052,1.16789613,0.0116789613,6.0788993450E-05,1.93435891,0.16866510,0,aluminum_rigid,70000.0,0.3300,162.03308429,0.5484521156,0.2053304034,0.3134850987,0.8357922555,0.1289572606,0.0004685142,0.2492309670
case458,cases_floorfrontR_lhs_500\case458\case458.key,2000395,3368261,-2121.81450000,-587.01967500,291.60462500,-2122.25352931,-587.77345462,274.12637939,83.09074114,142.66042292,3307.93490804,3312.05214683,0.75034083,0.0075034083,3.9055240197E-05,2.85717654,59.78188559,1,titanium_rigid,110000.0,0.3400,106.98479366,0.5625766145,0.0725347941,0.4561075451,0.0006816598,0.1904784359,0.1660607933,0.5908454703
case459,cases_floorfrontR_lhs_500\case459\case459.key,2000395,3369485,-1840.29650000,-525.63287500,296.92160000,-1839.59408066,-521.47194872,279.93798144,-135.40870825,-802.12149441,3274.01270073,3373.55799929,0.99126851,0.0099126851,5.1595525716E-05,13.95332318,260.41805545,2,steel_rigid,210000.0,0.3000,88.31239771,0.8254551465,0.2204606399,0.4738627636,0.4825370112,0.9302215457,0.7233834874,0.8073747783
case460,cases_floorfrontR_lhs_500\case460\case460.key,2000395,3367407,-2608.34450000,-476.57462500,300.00140000,-2609.31056027,-477.01230269,282.53356768,223.79177313,101.38980947,4046.49407769,4053.94585212,1.09131157,0.0109131157,5.6802767101E-05,3.47452192,24.37310443,0,aluminum_rigid,70000.0,0.3300,81.57328875,0.1082600445,0.3386779622,0.6702739101,0.6826231355,0.2316347948,0.0677030679,0.2179023482
case461,cases_floorfrontR_lhs_500\case461\case461.key,2000395,3366815,-1675.63275000,-463.04060000,290.39905000,-1678.31936439,-463.80930773,273.12359945,373.61327993,106.90012578,2402.40570706,2433.63261425,1.02629500,0.0102629500,5.3418654955E-05,9.18840412,15.96715341,1,titanium_rigid,110000.0,0.3400,81.86936029,0.9792164153,0.3712913595,0.2025295500,0.5525900079,0.6125602750,0.0443532039,0.3484645501
case462,cases_floorfrontR_lhs_500\case462\case462.key,2000395,3372238,-2513.36175000,-202.45837500,314.40965000,-2509.29811937,-204.28943078,297.48676192,-900.26979298,405.65798320,3749.15102648,3877.00625726,1.02176235,0.0102176235,5.3182730160E-05,14.75534672,155.74386245,1,titanium_rigid,110000.0,0.3400,82.80121163,0.1969539322,0.9992251501,0.6191958250,0.5435246939,0.9836897812,0.4326218401,0.6652714527
case463,cases_floorfrontR_lhs_500\case463\case463.key,2000395,3368258,-2127.78800000,-595.08712500,292.51132500,-2129.04891665,-593.54609681,275.12497054,180.73953492,-220.89066664,2492.15650162,2508.44643049,1.16214048,0.0116214048,6.0489411969E-05,6.53326262,309.29108606,1,titanium_rigid,110000.0,0.3400,98.91895144,0.5569986234,0.0530943873,0.2241264486,0.8242809594,0.4355508413,0.8591419057,0.5595651724
case464,cases_floorfrontR_lhs_500\case464\case464.key,2000395,3366902,-2604.38000000,-380.02370000,298.87612500,-2605.76505115,-379.68569443,281.43429638,270.10221218,-65.91529260,3401.37366109,3412.71780451,0.82338000,0.0082338000,4.2856928924E-05,4.67297730,346.28569045,0,aluminum_rigid,70000.0,0.3300,167.16857070,0.1119620527,0.5713399879,0.4851672309,0.1467599971,0.3115318198,0.9619046957,0.3019412574
case465,cases_floorfrontR_lhs_500\case465\case465.key,2000395,3366527,-2175.53725000,-454.73317500,290.11117500,-2175.85847443,-452.19032515,272.79988592,59.65387101,-472.22696626,3214.84082877,3249.88591281,1.11503666,0.0111503666,5.8037658387E-05,8.42186289,277.19972913,1,titanium_rigid,110000.0,0.3400,239.19542450,0.5124108786,0.3913100421,0.4381616907,0.7300733290,0.5614575258,0.7699992476,0.5113387928
case466,cases_floorfrontR_lhs_500\case466\case466.key,2000395,3370919,-2682.30300000,-293.38355000,317.09747500,-2681.65343922,-297.29124091,300.05171240,-65.29220077,392.79117196,1713.39679356,1759.05558423,0.95882196,0.0095882196,4.9906683228E-05,13.08289777,99.43776805,2,steel_rigid,210000.0,0.3000,122.06432392,0.0391983791,0.7801196842,0.0077958443,0.4176439281,0.8721931847,0.2762160224,0.7859469893
case467,cases_floorfrontR_lhs_500\case467\case467.key,2000395,3367225,-2645.02000000,-544.18672500,299.85350000,-2645.01474093,-545.22278427,282.38419682,-1.44647858,284.96248482,4804.83711753,4813.28011195,1.10488092,0.0110488092,5.7509052113E-05,3.39413269,90.29083269,1,titanium_rigid,110000.0,0.3400,80.19628242,0.0740128503,0.1757508008,0.8894749320,0.7097618487,0.2262755127,0.2508078686,0.4627187689
case468,cases_floorfrontR_lhs_500\case468\case468.key,2000395,3371759,-2198.76750000,-318.95652500,299.13307500,-2199.07953477,-315.28493555,282.02541399,90.46216216,-1064.43240923,4959.69091676,5073.43411767,0.83814312,0.0083814312,4.3625349421E-05,12.15525518,274.85768307,0,aluminum_rigid,70000.0,0.3300,193.12478089,0.4907187167,0.7184956225,0.9645749596,0.1762862410,0.8103503450,0.7634935641,0.0000324019
case469,cases_floorfrontR_lhs_500\case469\case469.key,2000395,3367990,-2450.71900000,-599.90380000,294.35837500,-2448.26414351,-598.44925524,277.09257125,-485.01130147,-287.37755165,3411.24216359,3457.51282260,1.08467329,0.0108467329,5.6457244561E-05,9.38413182,210.64747202,1,titanium_rigid,110000.0,0.3400,94.55688538,0.2554490698,0.0414874829,0.4980984448,0.6693465730,0.6256087879,0.5851318667,0.3865202649
case470,cases_floorfrontR_lhs_500\case470\case470.key,2000395,3368594,-2295.50000000,-508.97857500,295.89802500,-2295.66197886,-506.29454530,278.60583753,30.15786786,-499.72330127,3219.52808314,3258.21944518,0.85823598,0.0085823598,4.4671182646E-05,8.83863466,273.45356203,0,aluminum_rigid,70000.0,0.3300,184.89068141,0.4003909309,0.2605930692,0.4405673754,0.2164719557,0.5892423109,0.7595932278,0.0426003211
case471,cases_floorfrontR_lhs_500\case471\case471.key,2000395,3366283,-1689.24800000,-418.16420000,296.74615000,-1690.22266765,-421.12874957,279.52664162,108.06898412,328.70267292,1909.26084894,1940.36113696,1.00927522,0.0100927522,5.2532775001E-05,10.27212605,71.80046498,2,steel_rigid,210000.0,0.3000,115.91187814,0.9665026388,0.4794315366,0.0601342735,0.5185504323,0.6848084034,0.1994457360,0.8642461159
case472,cases_floorfrontR_lhs_500\case472\case472.key,2000395,3376463,-2444.48475000,-397.11470000,300.12505000,-2444.27017881,-394.40248520,282.83783362,-59.64317294,-753.89943022,4805.23245886,4864.37875197,1.13642083,0.0113642083,5.9150704173E-05,8.94393717,265.47658595,1,titanium_rigid,110000.0,0.3400,173.75679846,0.2612705466,0.5301552278,0.9042258457,0.7728416589,0.5962624783,0.7374349610,0.4994216213
case473,cases_floorfrontR_lhs_500\case473\case473.key,2000395,3377485,-2673.02250000,-401.46742500,300.24752500,-2673.36890438,-400.89602223,282.76028671,48.56301572,-80.10591923,2451.56547933,2453.35456553,1.13792458,0.0113792458,5.9228974437E-05,2.18826292,301.22571198,2,steel_rigid,210000.0,0.3000,132.02650885,0.0478644119,0.5196663193,0.2082227896,0.7758491618,0.1458841943,0.8367380888,0.9284908917
case474,cases_floorfrontR_lhs_500\case474\case474.key,2000395,3377453,-2695.78600000,-385.58552500,301.03860000,-2696.20355708,-382.53262995,283.81200783,94.09375835,-687.94994590,3881.89995086,3943.51061770,0.92480343,0.0092480343,4.8136018643E-05,10.14124163,277.78825519,2,steel_rigid,210000.0,0.3000,109.24763719,0.0266080963,0.5579374703,0.6383939891,0.3496068643,0.6760827752,0.7716340422,0.8580848407
case475,cases_floorfrontR_lhs_500\case475\case475.key,2000395,3369166,-1952.29325000,-613.89925000,289.62915000,-1951.18177975,-614.46909381,272.17378086,-224.11421186,114.90194624,3519.65901696,3528.65827658,1.14517402,0.0114517402,5.9606307554E-05,4.09287577,152.85607116,1,titanium_rigid,110000.0,0.3400,80.20573762,0.7208737654,0.0077621742,0.5186363779,0.7903480328,0.2728583844,0.4246001977,0.5942545941
case476,cases_floorfrontR_lhs_500\case476\case476.key,2000395,3376986,-2084.08300000,-248.82422500,313.53195000,-2082.02244346,-249.90420731,296.18727517,-244.33950039,128.06362419,2056.72064915,2075.13901027,0.79483265,0.0079483265,4.1371039579E-05,7.63943556,152.33999290,1,titanium_rigid,110000.0,0.3400,124.90692414,0.5978098903,0.8874957950,0.0990413124,0.0896653056,0.5092957039,0.4231666470,0.4169049568
case477,cases_floorfrontR_lhs_500\case477\case477.key,2000395,3369498,-1895.31500000,-535.92887500,293.51065000,-1896.75916833,-531.92992888,276.53499662,293.16400263,-811.78005911,3446.03215309,3552.47372924,1.09612142,0.0109612142,5.7053119711E-05,14.06106554,289.85653827,2,steel_rigid,210000.0,0.3000,84.22572270,0.7740794529,0.1956500209,0.5255113101,0.6922428323,0.9374043692,0.8051570508,0.8023888609
case478,cases_floorfrontR_lhs_500\case478\case478.key,2000395,3373484,-1777.11600000,-232.88672500,304.83285000,-1778.51891512,-232.60073860,287.39151860,269.21745663,-54.88039236,3346.96718587,3358.22560881,0.86671514,0.0086671514,4.5112523280E-05,4.69291708,348.47803629,1,titanium_rigid,110000.0,0.3400,107.24068485,0.8844524294,0.9259009272,0.4694366816,0.2334302893,0.3128611389,0.9679945452,0.3467137133
case479,cases_floorfrontR_lhs_500\case479\case479.key,2000395,3376625,-1794.14275000,-396.25252500,296.22925000,-1794.12211038,-395.75869865,278.73623112,-6.03684564,-144.43840166,5116.50236257,5118.54425805,0.89669158,0.0089669158,4.6672796572E-05,1.61843623,267.60669891,1,titanium_rigid,110000.0,0.3400,163.64689663,0.8685530303,0.5322328400,0.9775971416,0.2933831536,0.1078957484,0.7433519414,0.5359606508
case480,cases_floorfrontR_lhs_500\case480\case480.key,2000395,3372386,-2419.58850000,-273.30517500,312.07392500,-2419.27514840,-273.31407722,294.57673290,-65.82419114,1.87004507,3675.54698784,3676.13682839,1.16447717,0.0116447717,6.0611036752E-05,1.02639592,178.37268220,2,steel_rigid,210000.0,0.3000,151.68444911,0.2845184016,0.8285032228,0.5612097885,0.8289543421,0.0684263944,0.4954796728,0.8548030863
case481,cases_floorfrontR_lhs_500\case481\case481.key,2000395,3369123,-1968.91325000,-604.27540000,289.70212500,-1970.72666826,-606.98796370,272.50900101,205.00928935,306.65884850,1943.70499503,1978.39772689,0.76830694,0.0076830694,3.9990376400E-05,10.74575090,56.23625887,1,titanium_rigid,110000.0,0.3400,89.96927041,0.7053541852,0.0309530907,0.0711144964,0.0366138866,0.7163833933,0.1562118302,0.5064761142
case482,cases_floorfrontR_lhs_500\case482\case482.key,2000395,3370057,-2706.79225000,-514.47797500,305.31467500,-2705.41577398,-513.86890708,287.87952803,-176.64007333,-78.16031746,2237.41321361,2245.73565657,0.77880539,0.0077880539,4.0536820652E-05,4.93421351,203.86859936,2,steel_rigid,210000.0,0.3000,98.37138565,0.0163305764,0.2473409793,0.1482883452,0.0576107839,0.3289475675,0.5663016649,0.6750730940
case483,cases_floorfrontR_lhs_500\case483\case483.key,2000395,3366341,-2557.22450000,-432.54392500,297.34957500,-2556.18230264,-433.37769923,279.90054508,-156.72618976,125.38341016,2623.99434434,2631.65925173,0.92035777,0.0092035777,4.7904622078E-05,4.37402967,141.33964375,0,aluminum_rigid,70000.0,0.3300,106.12872662,0.1559953600,0.4447802275,0.2596949429,0.3407155457,0.2916019778,0.3926101215,0.1886715277
case484,cases_floorfrontR_lhs_500\case484\case484.key,2000395,3368596,-2304.29900000,-510.49865000,295.20750000,-2306.57581242,-509.51951000,277.88389154,613.50197667,-263.83566716,4667.95944316,4715.48929567,0.95216304,0.0095216304,4.9560086101E-05,8.14184720,336.72994510,2,steel_rigid,210000.0,0.3000,183.34887713,0.3921745178,0.2569300931,0.8612451418,0.4043260750,0.5427898135,0.9353609586,0.8698610750
case485,cases_floorfrontR_lhs_500\case485\case485.key,2000395,3373780,-1738.65750000,-302.79675000,299.01147500,-1739.79937142,-305.47819177,281.75586722,303.18641501,711.96870799,4581.65935408,4646.54967478,1.17205927,0.0117205927,6.1005685013E-05,9.58669736,66.93364198,2,steel_rigid,210000.0,0.3000,166.02933859,0.9203645701,0.7574363782,0.8413439782,0.8441185404,0.6391131571,0.1859267833,0.8907167597
case486,cases_floorfrontR_lhs_500\case486\case486.key,2000395,3368680,-2006.03425000,-470.64655000,290.39647500,-2008.64462882,-471.97681515,273.14346607,624.16209665,318.07685360,4125.33006179,4184.38756885,1.03756474,0.0103756474,5.4005244828E-05,9.63765455,27.00367145,0,aluminum_rigid,70000.0,0.3300,201.19776653,0.6706909878,0.3529630448,0.7079292078,0.5751294843,0.6425103031,0.0750101985,0.1363791596
case487,cases_floorfrontR_lhs_500\case487\case487.key,2000395,3365824,-2356.22925000,-403.42705000,300.12125000,-2356.41274016,-404.34550405,282.64633159,30.67109729,153.52318221,2921.00087813,2925.19336348,0.85357673,0.0085357673,4.4428668578E-05,3.06794805,78.70210362,2,steel_rigid,210000.0,0.3000,230.28583806,0.3436825994,0.5149441448,0.3444309816,0.2071534516,0.2045298699,0.2186169545,0.9883643288
case488,cases_floorfrontR_lhs_500\case488\case488.key,2000395,3368992,-1975.63625000,-581.69165000,289.65387500,-1975.52668751,-582.68008033,272.18215495,-16.11553970,145.38816016,2569.91428278,2574.07397884,1.07728631,0.0107728631,5.6072752592E-05,3.25774000,96.32512595,1,titanium_rigid,110000.0,0.3400,112.41120323,0.6990763188,0.0853739160,0.2430714988,0.6545726260,0.2171826665,0.2675697943,0.6375012914
case489,cases_floorfrontR_lhs_500\case489\case489.key,2000395,3376017,-1785.02350000,-382.65467500,290.69422500,-1783.27335671,-383.09350982,273.28749003,-426.60439681,106.96773590,4242.96096727,4265.69468876,1.24553367,0.0124553367,6.4830027459E-05,5.91794713,165.92373869,1,titanium_rigid,110000.0,0.3400,171.71386191,0.8770684895,0.5650000386,0.7314005626,0.9910673375,0.3945298087,0.4608992741,0.5400658038
case490,cases_floorfrontR_lhs_500\case490\case490.key,2000395,3367999,-2408.93025000,-569.22050000,292.97722500,-2407.72159719,-566.04223611,275.81075195,-346.99239113,-912.44845137,4928.32637981,5024.07870179,1.02560184,0.0102560184,5.3382576020E-05,11.20408126,249.17883549,2,steel_rigid,210000.0,0.3000,124.92421884,0.2944709628,0.1154260674,0.9503272717,0.5512036895,0.7469387507,0.6921634319,0.9305351416
case491,cases_floorfrontR_lhs_500\case491\case491.key,2000395,3367864,-2369.15850000,-481.75102500,291.62295000,-2368.73514622,-479.10478967,274.32936130,-60.65882320,-379.15693545,2477.85373705,2507.42868628,0.77244894,0.0077244894,4.0205967169E-05,8.80872674,260.91064934,1,titanium_rigid,110000.0,0.3400,179.97413271,0.3316094024,0.3262042163,0.2238326510,0.0448978739,0.5872484496,0.7247518037,0.4703223063
case492,cases_floorfrontR_lhs_500\case492\case492.key,2000395,3367721,-2443.56475000,-465.87030000,293.68892500,-2445.91177344,-466.41826684,276.35568487,360.63883904,84.19946823,2663.39035537,2689.01433758,0.78411525,0.0078411525,4.0813198978E-05,7.91607424,13.14161671,2,steel_rigid,210000.0,0.3000,123.11962764,0.2621296329,0.3644725358,0.2762519378,0.0682305083,0.5277382826,0.0365044908,0.8897842518
case493,cases_floorfrontR_lhs_500\case493\case493.key,2000395,3371562,-2394.55975000,-296.87257500,307.14742500,-2392.36531895,-297.34056324,289.79186510,-404.74915123,86.31751773,3201.12501755,3227.76609550,0.87519636,0.0087519636,4.5553970511E-05,7.36650799,167.96134707,2,steel_rigid,210000.0,0.3000,174.88952159,0.3078899837,0.7717120628,0.4317762465,0.2503927190,0.4911005327,0.4665592974,0.8473479633
case494,cases_floorfrontR_lhs_500\case494\case494.key,2000395,3367718,-2476.30775000,-489.95172500,295.46915000,-2474.91206546,-488.57701192,278.07914630,-272.77993390,-268.68116260,3398.79387668,3420.29213308,0.95551805,0.0095551805,4.9734714672E-05,6.42740093,224.56628867,1,titanium_rigid,110000.0,0.3400,82.61993161,0.2315545656,0.3064427124,0.4873537522,0.4110361065,0.4284933952,0.6237952463,0.5707248827
case495,cases_floorfrontR_lhs_500\case495\case495.key,2000395,3366417,-2517.43525000,-463.81635000,295.92965000,-2521.57268874,-464.02638331,278.92707706,1084.74405762,55.06604553,4457.69499139,4588.10925940,1.03191072,0.0103191072,5.3710952724E-05,13.69359330,2.90607354,0,aluminum_rigid,70000.0,0.3300,80.59926551,0.1931501410,0.3694220085,0.8244736755,0.5638214303,0.9129062200,0.0080724265,0.2583579129
case496,cases_floorfrontR_lhs_500\case496\case496.key,2000395,3366808,-1667.71700000,-463.04757500,290.37252500,-1665.81362387,-465.41295408,273.13790458,-555.60605162,690.46727528,5030.88130993,5108.34708075,0.97297296,0.0097297296,5.0643242448E-05,9.99085625,128.82298053,0,aluminum_rigid,70000.0,0.3300,85.04458316,0.9866080589,0.3712745516,0.9746534686,0.4459459154,0.6660570835,0.3578416126,0.3027890406
