case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case336,cases_trunkfloor_lhs_500\case336\case336.key,2000447,3281937,-3900.80700000,-122.78992500,498.32177500,-3902.28668239,-124.45061477,480.96370340,325.90897392,365.77694205,3823.22000728,3854.48059467,1.05985230,0.0105985230,5.5165312264E-05,7.30209066,48.29881188,0,aluminum_rigid,70000.0,0.3300,100.15923820,0.6284119421,0.3373235867,0.6126932233,0.6197046019,0.4868060440,0.1341633663,0.1623111946
case337,cases_trunkfloor_lhs_500\case337\case337.key,2000447,3287596,-4055.39350000,356.71567500,531.38540000,-4055.10286885,356.30539158,513.89262432,-49.35218668,69.67038405,2970.45487677,2971.68164104,0.88912802,0.0088912802,4.6279113546E-05,1.64638723,125.31249010,2,steel_rigid,210000.0,0.3000,157.12820258,0.4032717360,0.9069393536,0.3578509977,0.2782560441,0.1097591489,0.3480902503,0.7692490769
case338,cases_trunkfloor_lhs_500\case338\case338.key,2000447,3289074,-4307.35325000,-252.29150000,559.58910000,-4307.29803491,-252.36121534,542.08932597,-12.10147132,15.27948601,3835.41891550,3835.46844149,0.76488078,0.0076488078,3.9812044453E-05,0.29116923,128.37949675,2,steel_rigid,210000.0,0.3000,84.98457467,0.0363168594,0.1834856775,0.6072048848,0.0297615544,0.0194112821,0.3566097132,0.8777818890
case339,cases_trunkfloor_lhs_500\case339\case339.key,2000447,3282604,-4207.36775000,-97.43128500,507.73452500,-4206.20751646,-95.60566824,490.36872581,-206.33254244,-324.66235041,3088.28298012,3112.14885974,1.01854737,0.0101854737,5.3015390553E-05,7.10025751,237.56283239,2,steel_rigid,210000.0,0.3000,83.96408143,0.1819360180,0.3674477004,0.3984004098,0.5370947378,0.4733505004,0.6598967566,0.9440278182
case340,cases_trunkfloor_lhs_500\case340\case340.key,2000447,3293732,-4280.85125000,-374.38092500,644.17305000,-4280.85168944,-374.38110830,626.67305001,0.12251117,0.05110280,4878.84534317,4878.84534497,1.17225153,0.0117225153,6.1015692248E-05,0.00155889,22.64236654,2,steel_rigid,210000.0,0.3000,88.73070278,0.0749144454,0.0384528324,0.9084019933,0.8445030643,0.0001039258,0.0628954626,0.9771203204
case341,cases_trunkfloor_lhs_500\case341\case341.key,2000447,3291311,-3939.02250000,412.32612500,638.71507500,-3936.69757261,413.28824047,621.39690401,-579.32252373,-239.73874118,4315.32037841,4360.62830552,0.75913741,0.0075913741,3.9513102418E-05,8.26660041,202.48104522,0,aluminum_rigid,70000.0,0.3300,102.21335169,0.5727547822,0.9730002904,0.7588055499,0.0182748287,0.5511066941,0.5624473478,0.2338230296
case342,cases_trunkfloor_lhs_500\case342\case342.key,2000447,3285427,-4205.08100000,119.48137500,509.29737500,-4207.93766438,122.41890486,492.28383959,773.98509261,-795.89479796,4609.64994031,4741.45273362,0.91660765,0.0091660765,4.7709427954E-05,13.54114641,314.20041517,1,titanium_rigid,110000.0,0.3400,104.64201090,0.1852664471,0.6251232544,0.8687401442,0.3332152912,0.9027430939,0.8727789310,0.5449717852
case343,cases_trunkfloor_lhs_500\case343\case343.key,2000447,3282149,-3964.87375000,-194.16415000,514.06217500,-3962.58343568,-194.30083098,496.71323329,-231.68177023,13.82626460,1754.97026362,1770.25089590,1.14471950,0.0114471950,5.9582649909E-05,7.53362113,176.58476293,1,titanium_rigid,110000.0,0.3400,94.02297691,0.5351049502,0.2525364979,0.0110276539,0.7894389974,0.5022414089,0.4905132304,0.3745982673
case344,cases_trunkfloor_lhs_500\case344\case344.key,2000447,3286687,-4128.18100000,-333.01445000,527.55335000,-4128.51746624,-331.16479289,510.15462709,73.44716041,-403.76135204,3797.96440886,3820.07216761,0.83000229,0.0083000229,4.3201619240E-05,6.16714097,280.30979225,0,aluminum_rigid,70000.0,0.3300,153.58922214,0.2972638197,0.0875930225,0.6027603613,0.1600045818,0.4111427310,0.7786383118,0.1325204738
case345,cases_trunkfloor_lhs_500\case345\case345.key,2000447,3285491,-4247.39050000,180.44047500,516.92217500,-4251.13821377,179.44382539,499.85725979,908.29422597,241.54755186,4135.84518397,4241.29213879,1.06492014,0.0106492014,5.5429093449E-05,12.80293299,14.89229106,1,titanium_rigid,110000.0,0.3400,157.69385432,0.1236467743,0.6975379760,0.7243561499,0.6298402862,0.8535288663,0.0413674752,0.6418181962
case346,cases_trunkfloor_lhs_500\case346\case346.key,2000447,3285494,-4258.27725000,166.92175000,517.18725000,-4257.58679189,167.26031569,499.70415414,-73.70071732,-36.13909933,1866.17651715,1867.98089482,0.78562075,0.0078562075,4.0891560140E-05,2.51854724,206.12099295,0,aluminum_rigid,70000.0,0.3300,149.25426075,0.1077912815,0.6814787706,0.0392398877,0.0712415039,0.1679031495,0.5725583138,0.2847027689
case347,cases_trunkfloor_lhs_500\case347\case347.key,2000447,3286929,-4297.60950000,-183.09302500,522.57300000,-4296.54967310,-181.86404922,505.14840860,-124.07753251,-143.88036589,2039.95604966,2048.78439039,0.92451688,0.0092451688,4.8121103497E-05,5.32090027,229.22663376,1,titanium_rigid,110000.0,0.3400,106.83861614,0.0505076838,0.2656881428,0.0914333854,0.3490337559,0.3547266844,0.6367406493,0.4529739009
case348,cases_trunkfloor_lhs_500\case348\case348.key,2000447,2842424,-4057.11575000,-184.21577500,516.46067500,-4060.04465896,-184.47412029,499.20945040,800.21263747,70.58299393,4713.23900442,4781.20739322,1.16650111,0.0116650111,6.0716382669E-05,9.67248706,5.04074568,0,aluminum_rigid,70000.0,0.3300,81.94669173,0.4007634463,0.2643544021,0.8802163313,0.8330022159,0.6448324707,0.0140020713,0.0174440772
case349,cases_trunkfloor_lhs_500\case349\case349.key,2000447,3283878,-3843.95950000,217.79327500,506.26267500,-3844.66473762,217.95697259,488.77765733,173.97245261,-40.38195172,4313.31416909,4317.01010395,1.15015813,0.0115015813,5.9865730774E-05,2.37104197,346.93209163,0,aluminum_rigid,70000.0,0.3300,157.35959412,0.7112047983,0.7419102290,0.7462140539,0.8003162641,0.1580694644,0.9637002545,0.1072177946
case350,cases_trunkfloor_lhs_500\case350\case350.key,2000447,3285031,-4257.96025000,215.94370000,519.55720000,-4258.51695751,215.48887375,502.07197167,162.76326728,132.97648265,5112.11513062,5116.43388845,0.89611206,0.0089611206,4.6642632503E-05,2.35431151,39.24858885,1,titanium_rigid,110000.0,0.3400,141.45625098,0.1082529611,0.7397130762,0.9769879300,0.2922241116,0.1569541008,0.1090238579,0.5110083241
case351,cases_trunkfloor_lhs_500\case351\case351.key,2000447,3283746,-3853.07775000,185.27977500,500.86477500,-3855.36850220,183.99357071,483.56309494,307.79050070,172.81723455,2324.69175720,2351.33846030,1.05367978,0.0105367978,5.4844032550E-05,8.63401487,29.31320121,1,titanium_rigid,110000.0,0.3400,179.44409535,0.6979249538,0.7032866921,0.1787732630,0.6073595600,0.5756009910,0.0814255589,0.5825027287
case352,cases_trunkfloor_lhs_500\case352\case352.key,2000447,3281899,-3856.26350000,-73.03411750,493.00790000,-3856.56202222,-73.88540164,475.53116690,75.76593413,216.05874963,4435.65306701,4441.55828408,0.80482766,0.0080482766,4.1891279456E-05,2.95485389,70.67561750,1,titanium_rigid,110000.0,0.3400,80.56876482,0.6932852186,0.3964296586,0.7821680333,0.1096553105,0.1969902590,0.1963211597,0.6606608225
case353,cases_trunkfloor_lhs_500\case353\case353.key,2000447,3286010,-4185.21400000,-213.58225000,519.27260000,-4186.57922989,-215.51551022,501.93337706,143.33621218,202.97401900,1820.45423971,1837.33430844,0.81225249,0.0081225249,4.2277742272E-05,7.77255319,54.77102256,0,aluminum_rigid,70000.0,0.3300,190.63470207,0.2142008008,0.2294692888,0.0303929761,0.1245049864,0.5181702127,0.1521417293,0.1136604522
case354,cases_trunkfloor_lhs_500\case354\case354.key,2000447,2946827,-3970.46425000,-211.61737500,514.35502500,-3968.34752755,-209.74784809,497.08440384,-507.25067960,-448.01282031,4138.72604226,4193.69431313,0.87905652,0.0087905652,4.5754891867E-05,9.28690062,221.45151448,0,aluminum_rigid,70000.0,0.3300,107.77204555,0.5269629305,0.2318034092,0.7106158347,0.2581130400,0.6191267079,0.6151430958,0.0894064481
case355,cases_trunkfloor_lhs_500\case355\case355.key,2000447,3283385,-3762.98825000,0.18225100,497.19287500,-3765.42145970,-2.66633427,480.09857617,245.00067625,286.82497760,1721.23051285,1762.08069551,1.08190891,0.0108190891,5.6313358685E-05,12.36130556,49.49665023,1,titanium_rigid,110000.0,0.3400,140.67214779,0.8291315507,0.4834050722,0.0086691191,0.6638178169,0.8240870374,0.1374906951,0.3449479136
case356,cases_trunkfloor_lhs_500\case356\case356.key,2000447,3286881,-4305.70600000,-219.22740000,543.67057500,-4303.26579469,-220.56580717,526.39330484,-545.29461755,299.08394289,3860.82367352,3910.59546141,0.97785718,0.0097785718,5.0897466082E-05,9.15102000,151.25605191,1,titanium_rigid,110000.0,0.3400,92.39685366,0.0387159188,0.2227632849,0.6288921975,0.4557143547,0.6100679998,0.4201556997,0.5255438608
case357,cases_trunkfloor_lhs_500\case357\case357.key,2000447,3287757,-3839.34800000,335.83362500,559.71225000,-3840.44949893,337.62270845,542.33882545,209.77420351,-340.72076236,3308.66984377,3332.77541839,0.79632302,0.0079632302,4.1448613240E-05,6.89533649,301.61968407,1,titanium_rigid,110000.0,0.3400,139.69936809,0.7179209996,0.8821330846,0.4620898411,0.0926460419,0.4596890993,0.8378324557,0.5168560245
case358,cases_trunkfloor_lhs_500\case358\case358.key,2000447,3286351,-3843.11950000,-331.52392500,546.10717500,-3843.45751496,-334.52437186,528.86962690,75.04907426,666.18577379,3827.23303267,3885.50492666,1.04284741,0.0104284741,5.4280207905E-05,9.93545435,83.57245071,2,steel_rigid,210000.0,0.3000,154.61339442,0.7124281766,0.0893636516,0.6216491806,0.5856948282,0.6623636236,0.2321456964,0.7005043523
case359,cases_trunkfloor_lhs_500\case359\case359.key,2000447,3282142,-3966.90075000,-186.37987500,514.12792500,-3967.01626076,-186.16249678,496.62965640,25.70120104,-48.36675859,3893.37325585,3893.75849334,0.92096272,0.0092096272,4.7936109484E-05,0.80597390,297.98535039,1,titanium_rigid,110000.0,0.3400,86.11375990,0.5321528218,0.2617836178,0.6240317812,0.3419254365,0.0537315931,0.8277370844,0.4986456099
case360,cases_trunkfloor_lhs_500\case360\case360.key,2000447,3285288,-4070.71400000,178.37137500,502.77462500,-4069.86036877,181.52718569,485.58270327,-89.41472662,-330.55954501,1800.79047295,1833.06053736,0.82719539,0.0082719539,4.3055520284E-05,10.76684190,254.86399019,0,aluminum_rigid,70000.0,0.3300,190.05817944,0.3809589174,0.6950800443,0.0291592441,0.1543907890,0.7177894598,0.7079555283,0.1546571720
case361,cases_trunkfloor_lhs_500\case361\case361.key,2000447,3283172,-3812.06000000,-131.18910000,505.33132500,-3813.18810925,-132.84705484,487.94660311,183.04478268,269.01648234,2820.81069446,2839.51549287,0.86471532,0.0086471532,4.5008432330E-05,6.58007307,55.76776022,2,steel_rigid,210000.0,0.3000,153.57691207,0.7576633183,0.3273460129,0.3196978993,0.2294306371,0.4386715380,0.1549104450,0.7166177886
case362,cases_trunkfloor_lhs_500\case362\case362.key,2000447,3285451,-4225.70125000,112.64372500,509.46985000,-4226.29497017,114.02417664,492.03448796,62.74823306,-145.89516466,1842.68317544,1849.51453762,1.08909079,0.0108909079,5.6687175519E-05,4.92602008,293.27211683,2,steel_rigid,210000.0,0.3000,104.29128897,0.1552350579,0.6170006522,0.0339091070,0.6781815761,0.3284013384,0.8146447690,0.8751422048
case363,cases_trunkfloor_lhs_500\case363\case363.key,2000447,3283033,-3821.39600000,-234.34847500,506.74945000,-3821.86362442,-235.43590683,489.28952963,121.05719476,281.51105795,4519.97130898,4530.34700152,0.91794181,0.0091794181,4.7778871136E-05,3.87849616,66.73101727,0,aluminum_rigid,70000.0,0.3300,139.98122185,0.7440663421,0.2048006110,0.8077991402,0.3358836171,0.2585664104,0.1853639369,0.2386038493
case364,cases_trunkfloor_lhs_500\case364\case364.key,2000447,3285263,-4124.85625000,164.15235000,504.30850000,-4124.83790723,163.28028708,486.83025152,-2.48680316,118.22910693,2369.59702093,2372.54596321,0.82284599,0.0082284599,4.2829133556E-05,2.85698817,91.20496824,0,aluminum_rigid,70000.0,0.3300,155.00134644,0.3021059948,0.6781889364,0.1848953446,0.1456919714,0.1904658781,0.2533471340,0.2709316607
