case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case180,cases_floorfrontdriver_lhs_100\case180\case180.key,2000394,2792668,-2287.26625000,470.11487500,289.10300000,-2287.31436694,470.44349135,271.60615183,9.06214228,-61.89022438,3295.28296347,3295.87656499,0.98573637,0.0098573637,5.1307577900E-05,1.08744220,278.33021493,1,titanium_rigid,110000.0,0.3400,225.28244885,0.4096263291,0.6283857615,0.4514380546,0.4714727339,0.0724961463,0.7731394859,0.4994626184
case181,cases_floorfrontdriver_lhs_100\case181\case181.key,2000394,2920834,-2623.86725000,434.45830000,298.61560000,-2625.16518430,431.83061304,281.36275595,212.23198935,429.66676334,2821.10228034,2861.51603542,1.07741076,0.0107741076,5.6079230015E-05,9.64087840,63.71313551,2,steel_rigid,210000.0,0.3000,126.68548726,0.0948389899,0.5385387215,0.3260489118,0.6548215183,0.6427252265,0.1769809320,0.8922901031
case182,cases_floorfrontdriver_lhs_100\case182\case182.key,2000394,3044991,-2371.87125000,543.97687500,290.48722500,-2373.64931772,543.39616441,273.08747643,430.53779225,140.61211035,4213.14061467,4237.41529651,1.07289743,0.0107289743,5.5844311383E-05,6.13580337,18.08685359,1,titanium_rigid,110000.0,0.3400,151.46836823,0.3305042147,0.8145024053,0.7232370014,0.6457948658,0.4090535578,0.0502412600,0.6507116642
case183,cases_floorfrontdriver_lhs_100\case183\case183.key,2000394,3046849,-2404.87200000,419.24330000,298.49600000,-2403.93475767,418.16432699,281.05445781,-128.18821127,147.57295523,2385.50910026,2393.50447295,0.92562767,0.0092562767,4.8178920236E-05,4.68447401,130.97898425,0,aluminum_rigid,70000.0,0.3300,183.83250030,0.2996421011,0.5002001342,0.1909455480,0.3512553405,0.3122982673,0.3638305118,0.3009084811
case184,cases_floorfrontdriver_lhs_100\case184\case184.key,2000394,3047050,-2060.03575000,358.60825000,289.19010000,-2061.64135270,355.00648565,272.14019286,420.35170819,942.95294558,4463.71793957,4581.55362953,1.21563222,0.0121563222,6.3273657260E-05,13.02281620,65.97353447,0,aluminum_rigid,70000.0,0.3300,196.81221770,0.6221309992,0.3474126115,0.8225812273,0.9312644480,0.8681877465,0.1832598180,0.0484539983
case185,cases_floorfrontdriver_lhs_100\case185\case185.key,2000394,3044929,-2451.66600000,562.91870000,292.35355000,-2449.91913212,562.70410228,274.94227778,-403.04279320,49.51265379,4017.18291896,4037.65446768,1.20832567,0.0120832567,6.2893351182E-05,5.77207640,172.99646785,2,steel_rigid,210000.0,0.3000,84.17309150,0.2558806187,0.8622318047,0.6655709904,0.9166513423,0.3848050932,0.4805457440,0.9053804115
case186,cases_floorfrontdriver_lhs_100\case186\case186.key,2000394,3046864,-2330.80375000,426.43047500,292.11610000,-2330.70183872,426.20180859,274.61789078,-12.44344751,27.92034908,2136.54510855,2136.76376470,1.03447108,0.0103447108,5.3844219568E-05,0.81967923,114.02141656,2,steel_rigid,210000.0,0.3000,239.30550849,0.3689103069,0.5183102976,0.1168308550,0.5689421544,0.0546452819,0.3167261571,0.7045287280
case187,cases_floorfrontdriver_lhs_100\case187\case187.key,2000394,3048839,-2512.48100000,278.86447500,310.78245000,-2512.44568254,278.26874305,293.29262850,-5.84461517,98.58646730,2894.35494907,2896.03936822,1.02545854,0.0102545854,5.3375116847E-05,1.95425637,93.39276071,1,titanium_rigid,110000.0,0.3400,139.47887745,0.1990067769,0.1464751367,0.3360149442,0.5509170739,0.1302837581,0.2594243353,0.4518073860
case188,cases_floorfrontdriver_lhs_100\case188\case188.key,2000394,3045480,-2108.82525000,587.69115000,288.31080000,-2110.98134993,588.91192847,270.98708986,423.41281799,-239.73529539,3402.01343243,3436.63306460,0.93560400,0.0093560400,4.8698188374E-05,8.13949625,330.48156763,2,steel_rigid,210000.0,0.3000,107.74347629,0.5765033365,0.9246531479,0.4920709750,0.3712080067,0.5426330835,0.9180043545,0.8624636635
case189,cases_floorfrontdriver_lhs_100\case189\case189.key,2000394,3049020,-2598.59250000,246.48277500,318.24987500,-2597.92167284,245.78693294,300.77658697,-89.10339134,92.42602372,2320.90962806,2324.45767564,0.96106172,0.0096106172,5.0023262453E-05,3.16611572,133.95140103,0,aluminum_rigid,70000.0,0.3300,107.48094348,0.1184757923,0.0648800902,0.1710134452,0.4221234372,0.2110743813,0.3720872251,0.1466655848
case190,cases_floorfrontdriver_lhs_100\case190\case190.key,2000394,3045810,-1801.61150000,494.67972500,295.70490000,-1801.64977523,494.69527281,278.20494876,6.80399764,-2.76385755,3110.87948952,3110.88815801,0.95031936,0.0095031936,4.9464122755E-05,0.13525929,337.89247790,0,aluminum_rigid,70000.0,0.3300,95.95352717,0.8638078868,0.6902839966,0.3980364764,0.4006387226,0.0090172860,0.9385902164,0.2038726370
case191,cases_floorfrontdriver_lhs_100\case191\case191.key,2000394,2406645,-1791.57975000,494.57882500,295.74125000,-1790.73144660,495.02225015,278.26744802,-236.35507558,-123.54752289,4868.56680081,4875.86611856,0.89750489,0.0089750489,4.6715129480E-05,3.13550193,207.59696817,2,steel_rigid,210000.0,0.3000,87.97826143,0.8731895223,0.6900297499,0.9075419643,0.2950097783,0.2090334623,0.5766582449,0.8190178647
case192,cases_floorfrontdriver_lhs_100\case192\case192.key,2000394,3046799,-2450.78900000,390.99102500,295.15830000,-2452.73750664,393.32690286,277.92469920,427.61047477,-512.62121340,3782.00825659,3840.47102312,0.90426956,0.0090426956,4.7067230617E-05,10.01007984,309.83366833,2,steel_rigid,210000.0,0.3000,176.41615092,0.2567007841,0.4290103668,0.6086490064,0.3085391207,0.6673386559,0.8606490787,0.7263781062
case193,cases_floorfrontdriver_lhs_100\case193\case193.key,2000394,3050010,-1700.09575000,363.81275000,288.71842500,-1699.39670186,365.35450839,271.30049422,-191.28903751,-421.89008477,4766.28006348,4788.73766070,1.10439653,0.0110439653,5.7483839322E-05,5.55109452,245.61000160,0,aluminum_rigid,70000.0,0.3300,80.79331016,0.9587448383,0.3605268526,0.8823901333,0.7087930575,0.3700729682,0.6822500044,0.3257695275
case194,cases_floorfrontdriver_lhs_100\case194\case194.key,2000394,3048230,-2175.16475000,337.06550000,301.75060000,-2171.94755520,335.34660369,284.63496232,-367.49659908,196.34762180,1955.10033993,1999.00562233,0.97605858,0.0097605858,5.0803849249E-05,12.03059531,151.88511465,1,titanium_rigid,110000.0,0.3400,177.71292954,0.5144630138,0.2931294303,0.0770634861,0.4521171662,0.8020396871,0.4219030962,0.5210488850
case195,cases_floorfrontdriver_lhs_100\case195\case195.key,2000394,3048945,-2569.81325000,328.70750000,308.40897500,-2569.84506234,328.75420950,290.90906625,4.65386965,-6.83319556,2560.08518135,2560.09853069,0.85006251,0.0085006251,4.4245753476E-05,0.18502881,304.25751808,0,aluminum_rigid,70000.0,0.3300,187.33476971,0.1453899830,0.2720690352,0.2390371325,0.2001250135,0.0123352538,0.8451597725,0.2447852911
case196,cases_floorfrontdriver_lhs_100\case196\case196.key,2000394,2793052,-1871.89100000,255.28497500,306.60930000,-1872.85606764,256.09905778,289.15490475,220.75305466,-186.21623299,3992.58134433,4003.01313858,0.76339767,0.0076339767,3.9734848674E-05,4.13730928,319.85069575,1,titanium_rigid,110000.0,0.3400,80.33050648,0.7980828984,0.0870597756,0.6555708954,0.0267953381,0.2758206189,0.8884741549,0.3380617481
case197,cases_floorfrontdriver_lhs_100\case197\case197.key,2000394,3044183,-2724.64550000,337.80507500,311.32745000,-2728.06438724,338.66081225,294.18601121,618.41859940,-154.78832521,3100.59496325,3165.45259257,0.87457938,0.0087457938,4.5521856611E-05,11.61835358,345.94774136,1,titanium_rigid,110000.0,0.3400,80.60666843,0.0005917442,0.2949930032,0.4137878793,0.2491587555,0.7745569053,0.9609659482,0.5591206236
case198,cases_floorfrontdriver_lhs_100\case198\case198.key,2000394,3046553,-2684.83850000,401.16750000,299.98827500,-2683.89590689,404.43009565,282.82095174,-124.16223199,-429.76248619,2261.35026079,2305.17180626,0.88872482,0.0088872482,4.6258126884E-05,11.18974615,253.88552048,0,aluminum_rigid,70000.0,0.3300,120.71320839,0.0378190240,0.4546529350,0.1654460917,0.2774496401,0.7459830770,0.7052375569,0.0510324913
case199,cases_floorfrontdriver_lhs_100\case199\case199.key,2000394,3045706,-1936.52925000,537.97117500,293.01990000,-1934.31588244,541.14557186,275.95314259,-285.20308340,-409.03634259,2199.13398890,2254.95938532,0.77544896,0.0077544896,4.0362118608E-05,12.77568650,235.11362870,2,steel_rigid,210000.0,0.3000,105.74815971,0.7376335750,0.7993693095,0.1509510076,0.0508979292,0.8517124333,0.6530934131,0.7846909476
case200,cases_floorfrontdriver_lhs_100\case200\case200.key,2000394,3046674,-2263.43700000,369.11962500,288.95460000,-2262.11691973,369.93621572,271.52357686,-226.95648554,-140.39340205,2996.85090458,3008.70983944,1.13853315,0.0113853315,5.9260650386E-05,5.08877291,211.74059184,2,steel_rigid,210000.0,0.3000,216.83609154,0.4319113080,0.3738990570,0.3685401228,0.7770662973,0.3392515276,0.5881683107,0.7507629780
case201,cases_floorfrontdriver_lhs_100\case201\case201.key,2000394,3049226,-2678.34300000,279.26922500,320.55985000,-2677.24500073,279.46137377,303.09538675,-319.90277466,-55.98266437,5088.28231466,5098.63597030,1.19321474,0.0119321474,6.2106827082E-05,3.65200199,189.92618969,2,steel_rigid,210000.0,0.3000,91.96855240,0.0438935786,0.1474950212,0.9718501112,0.8864294748,0.2434667993,0.5275727491,0.6875282949
case202,cases_floorfrontdriver_lhs_100\case202\case202.key,2000394,3047714,-1961.24225000,268.38157500,309.11275000,-1963.27999537,270.03545307,291.81066108,427.07650780,-346.62450012,3626.22132467,3667.70009448,1.22254677,0.0122254677,6.3633559563E-05,8.62509328,320.93647123,2,steel_rigid,210000.0,0.3000,103.94849928,0.7145221180,0.1200604422,0.5587743121,0.9450935471,0.5750062189,0.8914901979,0.8789039213
case203,cases_floorfrontdriver_lhs_100\case203\case203.key,2000394,3049025,-2619.99750000,224.24347500,318.92510000,-2617.89586738,225.62011196,301.60638148,-534.38362301,-350.03845937,4403.64288838,4449.73746057,0.84747884,0.0084747884,4.4111273425E-05,8.25412321,213.22608825,0,aluminum_rigid,70000.0,0.3300,85.26437285,0.0984579581,0.0088417501,0.7845291593,0.1949576724,0.5502748805,0.5922946896,0.1014298109
case204,cases_floorfrontdriver_lhs_100\case204\case204.key,2000394,3045628,-1944.93750000,557.15167500,292.46307500,-1940.84968603,558.60923410,275.50974794,-839.36072671,-299.28413429,3481.06763793,3593.31731446,1.15805386,0.0115805386,6.0276703173E-05,14.35884418,199.62430244,0,aluminum_rigid,70000.0,0.3300,98.76598791,0.7297702274,0.8477001194,0.5373018430,0.8161077108,0.9572562789,0.5545119512,0.1099661318
case205,cases_floorfrontdriver_lhs_100\case205\case205.key,2000394,3046667,-2243.70900000,369.30420000,288.89257500,-2241.65225353,367.60654965,271.59697506,-317.29150218,261.89422839,2668.16886115,2699.70138272,0.92148618,0.0092148618,4.7963355547E-05,8.76562199,140.46353888,2,steel_rigid,210000.0,0.3000,215.63410724,0.4503608213,0.3743641470,0.2793370234,0.3429723553,0.5843747991,0.3901764969,0.9933053948
case206,cases_floorfrontdriver_lhs_100\case206\case206.key,2000394,3046785,-2520.68550000,391.26472500,297.40960000,-2521.30399867,390.53119607,279.93592281,64.18502551,76.12235125,1813.34005506,1816.07171806,0.91944325,0.0091944325,4.7857020988E-05,3.14296211,49.86300318,0,aluminum_rigid,70000.0,0.3300,151.03851534,0.1913339752,0.4297000330,0.0242549921,0.3388864933,0.2095308073,0.1385083422,0.1473136357
case207,cases_floorfrontdriver_lhs_100\case207\case207.key,2000394,3048914,-2611.15850000,300.51935000,317.94050000,-2610.91550404,297.83347450,300.64954786,-46.95518441,519.00359703,3341.20712801,3381.60237097,0.92218436,0.0092218436,4.7999695790E-05,8.86491852,95.16957780,0,aluminum_rigid,70000.0,0.3300,157.24526655,0.1067241406,0.2010408492,0.4761849747,0.3443687143,0.5909945679,0.2643599383,0.2545761734
case208,cases_floorfrontdriver_lhs_100\case208\case208.key,2000394,3048373,-2285.96025000,229.34455000,311.60075000,-2287.57142024,228.56711567,294.19242652,391.15348897,188.74240783,4226.32337681,4248.58023742,0.88160442,0.0088160442,4.5887510097E-05,5.86728854,25.75859830,0,aluminum_rigid,70000.0,0.3300,80.50082159,0.4108476929,0.0216953820,0.7264600437,0.2632088414,0.3911525696,0.0715516619,0.2825015659
case209,cases_floorfrontdriver_lhs_100\case209\case209.key,2000394,2792932,-1884.66800000,360.34617500,288.75835000,-1884.35376046,360.91178509,271.27031584,-70.59004955,-127.05735362,3928.47188724,3931.15986638,1.23213131,0.0123213131,6.4132434805E-05,2.11892202,240.94448934,0,aluminum_rigid,70000.0,0.3300,186.04098668,0.7861339208,0.3517918155,0.6348286327,0.9642626246,0.1412614679,0.6692902482,0.0097603337
case210,cases_floorfrontdriver_lhs_100\case210\case210.key,2000394,2792564,-1958.76750000,606.25170000,289.84775000,-1958.35264962,609.85208952,272.72714562,-99.13711153,-860.38782765,4091.32388052,4181.98834003,0.93955357,0.0093955357,4.8903763538E-05,11.95232830,263.42715135,1,titanium_rigid,110000.0,0.3400,88.77779961,0.7168364902,0.9714218148,0.7072366098,0.3791071484,0.7968218865,0.7317420871,0.5347587811
case211,cases_floorfrontdriver_lhs_100\case211\case211.key,2000394,3046647,-2233.81650000,381.33375000,289.06892500,-2235.02001627,376.97922375,272.16213199,203.18544728,735.15945583,2854.31480678,2954.46387144,1.23558342,0.0123558342,6.4312117037E-05,14.96084854,74.55011529,1,titanium_rigid,110000.0,0.3400,227.09665960,0.4596122310,0.4046760730,0.3528806534,0.9711668410,0.9973899025,0.2070836536,0.4463553339
case212,cases_floorfrontdriver_lhs_100\case212\case212.key,2000394,3046302,-2249.65350000,458.35647500,288.98370000,-2249.90815230,459.40592386,271.51705151,34.06885615,-140.40133463,2336.78920327,2341.25116171,0.85341126,0.0085341126,4.4420056104E-05,3.53789863,283.63939322,2,steel_rigid,210000.0,0.3000,237.03952696,0.4448015588,0.5987570764,0.1758613093,0.2068225208,0.2358599089,0.7878872034,0.9295352654
case213,cases_floorfrontdriver_lhs_100\case213\case213.key,2000394,3047314,-1874.10600000,360.17120000,288.74857500,-1874.10599942,360.17119773,271.24857500,-0.00014631,0.00057243,4415.11740496,4415.11740496,0.75758742,0.0075758742,3.9432425000E-05,0.00000767,104.33766796,1,titanium_rigid,110000.0,0.3400,185.22477513,0.7960114430,0.3513509155,0.7745352054,0.0151748319,0.0000005112,0.2898268555,0.4569409176
case214,cases_floorfrontdriver_lhs_100\case214\case214.key,2000394,3045518,-1968.17925000,595.95232500,289.50342500,-1969.89781757,600.08365557,272.58513214,447.62895277,-1076.07242703,4406.64530828,4558.16042067,1.13663434,0.0113663434,5.9161817204E-05,14.81430266,292.58653086,1,titanium_rigid,110000.0,0.3400,99.15073438,0.7080346751,0.9454695645,0.8158281864,0.7732686726,0.9876201773,0.8127403635,0.3710938295
case215,cases_floorfrontdriver_lhs_100\case215\case215.key,2000394,3044704,-2482.68275000,482.81992500,294.08670000,-2481.67736082,487.09551205,277.14684911,-279.77109766,-1189.77378103,4713.87676737,4869.75027030,1.04901375,0.0104901375,5.4601165612E-05,14.53569221,256.76749648,1,titanium_rigid,110000.0,0.3400,83.61534483,0.2268739307,0.6603998048,0.9057764702,0.5980274971,0.9690461472,0.7132430458,0.4365321778
case216,cases_floorfrontdriver_lhs_100\case216\case216.key,2000394,3047138,-2040.53350000,412.43750000,298.12332500,-2040.85953781,412.46386631,280.62638229,43.28779133,-3.50063481,2323.05574756,2323.46166175,1.00722749,0.0100722749,5.2426190646E-05,1.07100947,355.37661612,2,steel_rigid,210000.0,0.3000,250.33081848,0.6403693924,0.4830509553,0.1707259207,0.5144549720,0.0714006314,0.9871572670,0.8037162490
case217,cases_floorfrontdriver_lhs_100\case217\case217.key,2000394,2619989,-2008.66750000,449.06447500,289.02385000,-2010.45393456,452.46085132,271.94979719,253.94729959,-482.80559187,2427.13038738,2487.68012169,0.81415326,0.0081415326,4.2376677058E-05,12.66722045,297.74358547,0,aluminum_rigid,70000.0,0.3300,220.19356034,0.6701702942,0.5753431984,0.2181317288,0.1283065152,0.8444813634,0.8270655152,0.1552835795
case218,cases_floorfrontdriver_lhs_100\case218\case218.key,2000394,3045842,-1783.19700000,483.12852500,292.24780000,-1779.44105071,482.69839087,275.16102647,-885.12461180,101.36513442,4026.65814351,4124.03883027,0.81088506,0.0081088506,4.2206567450E-05,12.47587396,173.46690567,0,aluminum_rigid,70000.0,0.3300,88.66420249,0.8810290224,0.6611774117,0.6905080195,0.1217701230,0.8317249305,0.4818525157,0.1133971379
case219,cases_floorfrontdriver_lhs_100\case219\case219.key,2000394,3048335,-2282.64475000,259.60040000,311.50157500,-2282.69014863,259.77333300,294.00248836,12.77351550,-48.65702841,4923.60374125,4923.86072812,0.94356039,0.0094356039,4.9112318189E-05,0.58538570,284.70945570,1,titanium_rigid,110000.0,0.3400,110.05861122,0.4139483296,0.0979337353,0.9213968211,0.3871207757,0.0390257134,0.7908595992,0.4427038289
case220,cases_floorfrontdriver_lhs_100\case220\case220.key,2000394,3045522,-1966.11875000,576.77150000,289.66087500,-1965.91541051,576.86768057,272.16232071,-38.38023792,-18.15404065,3302.84433737,3303.11721390,0.91638437,0.0091638437,4.7697806699E-05,0.73648129,205.31437872,2,steel_rigid,210000.0,0.3000,106.12691417,0.7099616430,0.8971379356,0.4535282509,0.3327687492,0.0490987527,0.5703177187,0.7461466298
case221,cases_floorfrontdriver_lhs_100\case221\case221.key,2000394,3044473,-2646.41975000,507.93562500,297.99830000,-2647.19770569,505.49913891,280.68621403,138.42300308,433.52818907,3080.36943284,3113.80530240,1.05549161,0.0105549161,5.4938338258E-05,8.40403013,72.29202289,2,steel_rigid,210000.0,0.3000,92.32850177,0.0737480203,0.7236860656,0.3988785839,0.6109832184,0.5602686756,0.2008111747,0.9742713577
case222,cases_floorfrontdriver_lhs_100\case222\case222.key,2000394,3045882,-1935.94950000,566.31450000,294.33640000,-1934.67328867,570.23742530,277.32957955,-258.23571770,-793.78658233,3441.25489454,3541.04759547,0.81772185,0.0081772185,4.2562422120E-05,13.63472481,251.97918726,2,steel_rigid,210000.0,0.3000,86.07582783,0.7381757539,0.8707885037,0.5222128678,0.1354436934,0.9089816540,0.6999421868,0.6946621063
case223,cases_floorfrontdriver_lhs_100\case223\case223.key,2000394,3046923,-2233.51200000,390.96192500,290.78025000,-2234.82429730,387.65419719,273.64587483,220.48046351,555.73486421,2878.76457898,2940.19359486,1.24068434,0.0124068434,6.4577620031E-05,11.73263327,68.35995134,2,steel_rigid,210000.0,0.3000,236.69278107,0.4598969977,0.4289370409,0.3487611775,0.9813686852,0.7821755513,0.1898887537,0.7349091877
case224,cases_floorfrontdriver_lhs_100\case224\case224.key,2000394,2792212,-2648.91525000,568.65662500,298.63022500,-2645.72969995,569.97115821,281.47288624,-600.03239252,-247.60637690,3231.76809469,3296.31200098,0.94704145,0.0094704145,4.9293507547E-05,11.35696539,202.42373733,2,steel_rigid,210000.0,0.3000,85.02983426,0.0714142429,0.8766901641,0.4515637542,0.3940829029,0.7571310259,0.5622881593,0.9439461009
case225,cases_floorfrontdriver_lhs_100\case225\case225.key,2000394,3046545,-2541.02400000,404.44907500,304.91970000,-2538.59211002,405.69441174,287.63430016,-415.40681146,-212.72399963,2952.63062961,2989.28786735,1.00267054,0.0100267054,5.2189001787E-05,8.98211141,207.11634891,0,aluminum_rigid,70000.0,0.3300,135.28911351,0.1723135258,0.4629218111,0.3629334798,0.5053410869,0.5988074276,0.5753231914,0.2517278514
